"time","Corrente da bateria (mA)","Tensão da bateria (V)","Energia (Wh)"
2026-01-08 07:42:09,-41.4,4.64,-2.39
2026-01-08 07:42:35,-41.6,4.62,-2.39
2026-01-08 07:42:35,-41.6,4.62,-2.39
2026-01-08 07:42:35,-41.6,4.62,-2.39
2026-01-08 07:43:02,-41.3,4.62,-2.39
2026-01-08 07:43:02,-41.3,4.62,-2.39
2026-01-08 07:43:02,-41.3,4.62,-2.39
2026-01-08 07:43:28,-38.6,4.64,-2.39
2026-01-08 07:43:28,-38.6,4.64,-2.39
2026-01-08 07:43:28,-38.6,4.64,-2.39
2026-01-08 07:43:54,-38.6,4.64,-2.39
2026-01-08 07:43:54,-38.6,4.64,-2.39
2026-01-08 07:43:54,-38.6,4.64,-2.39
2026-01-08 07:44:20,-39.2,4.64,-2.39
2026-01-08 07:44:20,-39.2,4.64,-2.39
2026-01-08 07:44:20,-39.2,4.64,-2.39
2026-01-08 07:44:46,-39.7,4.64,-2.40
2026-01-08 07:44:46,-39.7,4.64,-2.40
2026-01-08 07:44:46,-39.7,4.64,-2.40
2026-01-08 07:45:12,-39.9,4.62,-2.40
2026-01-08 07:45:12,-39.9,4.62,-2.40
2026-01-08 07:45:12,-39.9,4.62,-2.40
2026-01-08 07:45:38,-40.3,4.64,-2.40
2026-01-08 07:45:38,-40.3,4.64,-2.40
2026-01-08 07:45:38,-40.3,4.64,-2.40
2026-01-08 07:46:05,-40.7,4.63,-2.40
2026-01-08 07:46:05,-40.7,4.63,-2.40
2026-01-08 07:46:05,-40.7,4.63,-2.40
2026-01-08 07:46:31,-41.4,4.64,-2.40
2026-01-08 07:46:31,-41.4,4.64,-2.40
2026-01-08 07:46:31,-41.4,4.64,-2.40
2026-01-08 07:46:57,-41.3,4.63,-2.40
2026-01-08 07:46:57,-41.3,4.63,-2.40
2026-01-08 07:47:23,-40.9,4.62,-2.40
2026-01-08 07:47:23,-40.9,4.62,-2.40
2026-01-08 07:47:23,-40.9,4.62,-2.40
2026-01-08 07:47:49,-39.2,4.64,-2.40
2026-01-08 07:47:49,-39.2,4.64,-2.40
2026-01-08 07:47:49,-39.2,4.64,-2.40
2026-01-08 07:48:15,-39.8,4.64,-2.40
2026-01-08 07:48:15,-39.8,4.64,-2.40
2026-01-08 07:48:15,-39.8,4.64,-2.40
2026-01-08 07:48:41,-40.4,4.64,-2.40
2026-01-08 07:48:41,-40.4,4.64,-2.40
2026-01-08 07:48:41,-40.4,4.64,-2.40
2026-01-08 07:49:08,-41.5,4.63,-2.41
2026-01-08 07:49:08,-41.5,4.63,-2.41
2026-01-08 07:49:08,-41.5,4.63,-2.41
2026-01-08 07:49:34,-39.5,4.64,-2.41
2026-01-08 07:49:34,-39.5,4.64,-2.41
2026-01-08 07:49:34,-39.5,4.64,-2.41
2026-01-08 07:50:00,-41.1,4.63,-2.41
2026-01-08 07:50:00,-41.1,4.63,-2.41
2026-01-08 07:50:00,-41.1,4.63,-2.41
2026-01-08 07:50:26,-41.4,4.64,-2.41
2026-01-08 07:50:26,-41.4,4.64,-2.41
2026-01-08 07:50:26,-41.4,4.64,-2.41
2026-01-08 07:50:52,-39.6,4.63,-2.41
2026-01-08 07:50:52,-39.6,4.63,-2.41
2026-01-08 07:50:52,-39.6,4.63,-2.41
2026-01-08 07:51:18,-40.1,4.64,-2.41
2026-01-08 07:51:18,-40.1,4.64,-2.41
2026-01-08 07:51:18,-40.1,4.64,-2.41
2026-01-08 07:51:44,-39.1,4.61,-2.41
2026-01-08 07:51:44,-39.1,4.61,-2.41
2026-01-08 07:51:44,-39.1,4.61,-2.41
2026-01-08 07:52:11,-39.8,4.64,-2.41
2026-01-08 07:52:11,-39.8,4.64,-2.41
2026-01-08 07:52:11,-39.8,4.64,-2.41
2026-01-08 07:52:37,-40.9,4.62,-2.41
2026-01-08 07:52:37,-40.9,4.62,-2.41
2026-01-08 07:52:37,-40.9,4.62,-2.41
2026-01-08 07:53:03,-39.9,4.64,-2.42
2026-01-08 07:53:03,-39.9,4.64,-2.42
2026-01-08 07:53:03,-39.9,4.64,-2.42
2026-01-08 07:53:29,-40.8,4.62,-2.42
2026-01-08 07:53:29,-40.8,4.62,-2.42
2026-01-08 07:53:29,-40.8,4.62,-2.42
2026-01-08 07:53:55,-39.9,4.64,-2.42
2026-01-08 07:53:55,-39.9,4.64,-2.42
2026-01-08 07:53:55,-39.9,4.64,-2.42
2026-01-08 07:54:21,-39.1,4.65,-2.42
2026-01-08 07:54:21,-39.1,4.65,-2.42
2026-01-08 07:54:47,-40,4.62,-2.42
2026-01-08 07:54:47,-40,4.62,-2.42
2026-01-08 07:54:47,-40,4.62,-2.42
2026-01-08 07:55:14,-40.5,4.64,-2.42
2026-01-08 07:55:14,-40.5,4.64,-2.42
2026-01-08 07:55:14,-40.5,4.64,-2.42
2026-01-08 07:55:40,-39.8,4.65,-2.42
2026-01-08 07:55:40,-39.8,4.65,-2.42
2026-01-08 07:56:06,-39.2,4.64,-2.42
2026-01-08 07:56:06,-39.2,4.64,-2.42
2026-01-08 07:56:32,-38.8,4.64,-2.42
2026-01-08 07:56:32,-38.8,4.64,-2.42
2026-01-08 07:56:32,-38.8,4.64,-2.42
2026-01-08 07:56:58,-38.5,4.64,-2.42
2026-01-08 07:56:58,-38.5,4.64,-2.42
2026-01-08 07:56:58,-38.5,4.64,-2.42
2026-01-08 07:57:24,-38.7,4.64,-2.43
2026-01-08 07:57:24,-38.7,4.64,-2.43
2026-01-08 07:57:24,-38.7,4.64,-2.43
2026-01-08 07:57:50,-40.6,4.62,-2.43
2026-01-08 07:57:50,-40.6,4.62,-2.43
2026-01-08 07:57:50,-40.6,4.62,-2.43
2026-01-08 07:58:17,-38.6,4.63,-2.43
2026-01-08 07:58:17,-38.6,4.63,-2.43
2026-01-08 07:58:17,-38.6,4.63,-2.43
2026-01-08 07:58:43,-38.6,4.64,-2.43
2026-01-08 07:58:43,-38.6,4.64,-2.43
2026-01-08 07:59:09,-38.8,4.64,-2.43
2026-01-08 07:59:09,-38.8,4.64,-2.43
2026-01-08 07:59:09,-38.8,4.64,-2.43
2026-01-08 07:59:35,-39.7,4.64,-2.43
2026-01-08 07:59:35,-39.7,4.64,-2.43
2026-01-08 07:59:35,-39.7,4.64,-2.43
2026-01-08 08:00:01,-40.4,4.63,-2.43
2026-01-08 08:00:01,-40.4,4.63,-2.43
2026-01-08 08:00:01,-40.4,4.63,-2.43
2026-01-08 08:00:27,-38.4,4.63,-2.43
2026-01-08 08:00:27,-38.4,4.63,-2.43
2026-01-08 08:00:27,-38.4,4.63,-2.43
2026-01-08 08:00:53,-39.5,4.64,-2.43
2026-01-08 08:00:53,-39.5,4.64,-2.43
2026-01-08 08:00:53,-39.5,4.64,-2.43
2026-01-08 08:01:20,-40.5,4.63,-2.43
2026-01-08 08:01:20,-40.5,4.63,-2.43
2026-01-08 08:01:46,-39.3,4.64,-2.44
2026-01-08 08:01:46,-39.3,4.64,-2.44
2026-01-08 08:01:46,-39.3,4.64,-2.44
2026-01-08 08:02:12,-38.1,4.65,-2.44
2026-01-08 08:02:12,-38.1,4.65,-2.44
2026-01-08 08:02:12,-38.1,4.65,-2.44
2026-01-08 08:02:37,-40.5,4.64,-2.44
2026-01-08 08:02:37,-40.5,4.64,-2.44
2026-01-08 08:02:37,-40.5,4.64,-2.44
2026-01-08 08:03:03,-40.3,4.65,-2.44
2026-01-08 08:03:29,-39.1,4.64,-2.44
2026-01-08 08:03:29,-39.1,4.64,-2.44
2026-01-08 08:03:55,-38.5,4.65,-2.44
2026-01-08 08:03:55,-38.5,4.65,-2.44
2026-01-08 08:03:55,-38.5,4.65,-2.44
2026-01-08 08:04:22,-36.3,4.64,-2.44
2026-01-08 08:04:22,-36.3,4.64,-2.44
2026-01-08 08:04:22,-36.3,4.64,-2.44
2026-01-08 08:04:48,-40.5,4.64,-2.44
2026-01-08 08:04:48,-40.5,4.64,-2.44
2026-01-08 08:04:48,-40.5,4.64,-2.44
2026-01-08 08:05:14,-40.4,4.64,-2.44
2026-01-08 08:05:14,-40.4,4.64,-2.44
2026-01-08 08:05:14,-40.4,4.64,-2.44
2026-01-08 08:05:40,-40.3,4.64,-2.44
2026-01-08 08:05:40,-40.3,4.64,-2.44
2026-01-08 08:05:40,-40.3,4.64,-2.44
2026-01-08 08:06:06,-39.9,4.64,-2.45
2026-01-08 08:06:06,-39.9,4.64,-2.45
2026-01-08 08:06:06,-39.9,4.64,-2.45
2026-01-08 08:06:32,-39.2,4.64,-2.45
2026-01-08 08:06:32,-39.2,4.64,-2.45
2026-01-08 08:06:32,-39.2,4.64,-2.45
2026-01-08 08:06:59,-38.6,4.64,-2.45
2026-01-08 08:06:59,-38.6,4.64,-2.45
2026-01-08 08:06:59,-38.6,4.64,-2.45
2026-01-08 08:07:25,-39,4.64,-2.45
2026-01-08 08:07:25,-39,4.64,-2.45
2026-01-08 08:07:25,-39,4.64,-2.45
2026-01-08 08:07:51,-40.4,4.65,-2.45
2026-01-08 08:07:51,-40.4,4.65,-2.45
2026-01-08 08:07:51,-40.4,4.65,-2.45
2026-01-08 08:08:17,-39.3,4.64,-2.45
2026-01-08 08:08:17,-39.3,4.64,-2.45
2026-01-08 08:08:17,-39.3,4.64,-2.45
2026-01-08 08:08:43,-39.3,4.64,-2.45
2026-01-08 08:08:43,-39.3,4.64,-2.45
2026-01-08 08:08:43,-39.3,4.64,-2.45
2026-01-08 08:09:09,-38.6,4.65,-2.45
2026-01-08 08:09:09,-38.6,4.65,-2.45
2026-01-08 08:09:09,-38.6,4.65,-2.45
2026-01-08 08:09:35,-39.2,4.66,-2.45
2026-01-08 08:09:35,-39.2,4.66,-2.45
2026-01-08 08:09:35,-39.2,4.66,-2.45
2026-01-08 08:10:02,-40.3,4.63,-2.45
2026-01-08 08:10:02,-40.3,4.63,-2.45
2026-01-08 08:10:28,-38.1,4.64,-2.46
2026-01-08 08:10:28,-38.1,4.64,-2.46
2026-01-08 08:10:54,-39.8,4.65,-2.46
2026-01-08 08:10:54,-39.8,4.65,-2.46
2026-01-08 08:10:54,-39.8,4.65,-2.46
2026-01-08 08:11:20,-38.2,4.64,-2.46
2026-01-08 08:11:20,-38.2,4.64,-2.46
2026-01-08 08:11:20,-38.2,4.64,-2.46
2026-01-08 08:11:46,-38.8,4.65,-2.46
2026-01-08 08:11:46,-38.8,4.65,-2.46
2026-01-08 08:11:46,-38.8,4.65,-2.46
2026-01-08 08:12:13,-39.6,4.64,-2.46
2026-01-08 08:12:13,-39.6,4.64,-2.46
2026-01-08 08:12:13,-39.6,4.64,-2.46
2026-01-08 08:12:39,-39.6,4.64,-2.46
2026-01-08 08:12:39,-39.6,4.64,-2.46
2026-01-08 08:12:39,-39.6,4.64,-2.46
2026-01-08 08:13:05,-37.4,4.66,-2.46
2026-01-08 08:13:05,-37.4,4.66,-2.46
2026-01-08 08:13:31,-39.2,4.63,-2.46
2026-01-08 08:13:31,-39.2,4.63,-2.46
2026-01-08 08:13:31,-39.2,4.63,-2.46
2026-01-08 08:13:57,-51.1,4.54,-2.46
2026-01-08 08:13:57,-51.1,4.54,-2.46
2026-01-08 08:20:01,72.5,3.74,0.00294
2026-01-08 08:20:42,91,3.77,0.00484
2026-01-08 08:20:42,91,3.77,0.00484
2026-01-08 08:21:09,90.3,3.77,0.00673
2026-01-08 08:21:09,90.3,3.77,0.00673
2026-01-08 08:21:09,90.3,3.77,0.00673
2026-01-08 08:21:35,75.8,3.74,0.00831
2026-01-08 08:21:35,75.8,3.74,0.00831
2026-01-08 08:21:35,75.8,3.74,0.00831
2026-01-08 08:22:01,91.2,3.76,0.0102
2026-01-08 08:22:01,91.2,3.76,0.0102
2026-01-08 08:22:01,91.2,3.76,0.0102
2026-01-08 08:33:50,-0.480,0.843,-0.00000200
2026-01-08 08:33:50,-0.480,0.843,-0.00000200
2026-01-08 08:33:50,-0.480,0.843,-0.00000200
2026-01-08 08:34:20,-0.280,0.803,-0.00000300
2026-01-08 08:34:20,-0.280,0.803,-0.00000300
2026-01-08 08:34:20,-0.280,0.803,-0.00000300
2026-01-08 08:34:47,-0.400,0.811,-0.00000500
2026-01-08 08:34:47,-0.400,0.811,-0.00000500
2026-01-08 08:34:47,-0.400,0.811,-0.00000500
2026-01-08 08:35:24,-0.400,3.96,-0.0000140
2026-01-08 08:35:24,-0.400,3.96,-0.0000140
2026-01-08 08:35:24,-0.400,3.96,-0.0000140
2026-01-08 08:35:50,-0.0800,3.96,-0.0000160
2026-01-08 08:35:50,-0.0800,3.96,-0.0000160
2026-01-08 08:35:50,-0.0800,3.96,-0.0000160
2026-01-08 08:36:16,-0.280,3.92,-0.0000220
2026-01-08 08:36:16,-0.280,3.92,-0.0000220
2026-01-08 08:36:16,-0.280,3.92,-0.0000220
2026-01-08 08:36:42,-0.400,3.92,-0.0000300
2026-01-08 08:36:42,-0.400,3.92,-0.0000300
2026-01-08 08:36:42,-0.400,3.92,-0.0000300
2026-01-08 08:37:09,-0.0800,3.92,-0.0000320
2026-01-08 08:37:09,-0.0800,3.92,-0.0000320
2026-01-08 08:37:09,-0.0800,3.92,-0.0000320
2026-01-08 08:37:35,-0.0800,3.92,-0.0000340
2026-01-08 08:37:35,-0.0800,3.92,-0.0000340
2026-01-08 08:37:35,-0.0800,3.92,-0.0000340
2026-01-08 08:38:01,0,3.95,-0.0000340
2026-01-08 08:38:01,0,3.95,-0.0000340
2026-01-08 08:38:01,0,3.95,-0.0000340
2026-01-08 08:38:27,-0.0800,3.95,-0.0000360
2026-01-08 08:38:27,-0.0800,3.95,-0.0000360
2026-01-08 08:38:27,-0.0800,3.95,-0.0000360
2026-01-08 08:38:53,-0.280,4.00,-0.0000420
2026-01-08 08:38:53,-0.280,4.00,-0.0000420
2026-01-08 08:39:19,-0.280,3.97,-0.0000480
2026-01-08 08:39:19,-0.280,3.97,-0.0000480
2026-01-08 08:39:19,-0.280,3.97,-0.0000480
2026-01-08 08:39:46,-0.200,3.97,-0.0000530
2026-01-08 08:39:46,-0.200,3.97,-0.0000530
2026-01-08 08:39:46,-0.200,3.97,-0.0000530
2026-01-08 08:40:12,-0.400,3.98,-0.0000610
2026-01-08 08:40:12,-0.400,3.98,-0.0000610
2026-01-08 08:40:12,-0.400,3.98,-0.0000610
2026-01-08 08:40:38,-0.200,3.92,-0.0000660
2026-01-08 08:40:38,-0.200,3.92,-0.0000660
2026-01-08 08:40:38,-0.200,3.92,-0.0000660
2026-01-08 08:41:04,-0.600,3.90,-0.0000790
2026-01-08 08:41:04,-0.600,3.90,-0.0000790
2026-01-08 08:41:04,-0.600,3.90,-0.0000790
2026-01-08 08:41:30,0.120,3.90,-0.0000760
2026-01-08 08:41:30,0.120,3.90,-0.0000760
2026-01-08 08:41:30,0.120,3.90,-0.0000760
2026-01-08 08:41:56,-0.400,3.90,-0.0000850
2026-01-08 08:41:56,-0.400,3.90,-0.0000850
2026-01-08 08:41:56,-0.400,3.90,-0.0000850
2026-01-08 08:42:23,-0.480,3.90,-0.0000950
2026-01-08 08:42:23,-0.480,3.90,-0.0000950
2026-01-08 08:42:49,-0.600,3.90,-0.000108
2026-01-08 08:42:49,-0.600,3.90,-0.000108
2026-01-08 08:42:49,-0.600,3.90,-0.000108
2026-01-08 08:43:15,-0.480,3.98,-0.000119
2026-01-08 08:43:15,-0.480,3.98,-0.000119
2026-01-08 08:43:15,-0.480,3.98,-0.000119
2026-01-08 08:43:47,-0.280,3.97,-0.000125
2026-01-08 08:43:47,-0.280,3.97,-0.000125
2026-01-08 08:43:47,-0.280,3.97,-0.000125
2026-01-08 08:44:13,-0.200,3.97,-0.000129
2026-01-08 08:44:13,-0.200,3.97,-0.000129
2026-01-08 08:44:13,-0.200,3.97,-0.000129
2026-01-08 08:44:39,-0.400,3.97,-0.000138
2026-01-08 08:44:39,-0.400,3.97,-0.000138
2026-01-08 08:45:05,-0.400,3.98,-0.000147
2026-01-08 08:45:05,-0.400,3.98,-0.000147
2026-01-08 08:45:05,-0.400,3.98,-0.000147
2026-01-08 08:45:31,-0.400,3.98,-0.000156
2026-01-08 08:45:31,-0.400,3.98,-0.000156
2026-01-08 08:45:58,-0.280,3.98,-0.000162
2026-01-08 08:45:58,-0.280,3.98,-0.000162
2026-01-08 08:46:24,-0.280,3.98,-0.000168
2026-01-08 08:46:24,-0.280,3.98,-0.000168
2026-01-08 08:46:50,-0.280,3.91,-0.000174
2026-01-08 08:46:50,-0.280,3.91,-0.000174
2026-01-08 08:47:16,-0.0800,3.91,-0.000176
2026-01-08 08:47:16,-0.0800,3.91,-0.000176
2026-01-08 08:47:16,-0.0800,3.91,-0.000176
2026-01-08 08:47:42,-0.200,3.90,-0.000180
2026-01-08 08:47:42,-0.200,3.90,-0.000180
2026-01-08 08:48:08,-0.0800,3.90,-0.000182
2026-01-08 08:48:08,-0.0800,3.90,-0.000182
2026-01-08 08:48:08,-0.0800,3.90,-0.000182
2026-01-08 08:48:35,-0.280,3.90,-0.000188
2026-01-08 08:48:35,-0.280,3.90,-0.000188
2026-01-08 08:48:35,-0.280,3.90,-0.000188
2026-01-08 08:49:01,-0.280,3.89,-0.000194
2026-01-08 08:49:01,-0.280,3.89,-0.000194
2026-01-08 08:49:01,-0.280,3.89,-0.000194
2026-01-08 08:49:27,-0.0800,3.97,-0.000196
2026-01-08 08:49:27,-0.0800,3.97,-0.000196
2026-01-08 08:49:27,-0.0800,3.97,-0.000196
2026-01-08 08:49:53,0.120,3.95,-0.000193
2026-01-08 08:49:53,0.120,3.95,-0.000193
2026-01-08 08:49:53,0.120,3.95,-0.000193
2026-01-08 08:50:19,-0.200,3.98,-0.000198
2026-01-08 08:50:19,-0.200,3.98,-0.000198
2026-01-08 08:50:19,-0.200,3.98,-0.000198
2026-01-08 08:50:45,-0.200,3.98,-0.000202
2026-01-08 08:50:45,-0.200,3.98,-0.000202
2026-01-08 08:50:45,-0.200,3.98,-0.000202
2026-01-08 08:51:12,-0.0800,3.98,-0.000204
2026-01-08 08:51:12,-0.0800,3.98,-0.000204
2026-01-08 08:51:12,-0.0800,3.98,-0.000204
2026-01-08 08:51:38,-0.0800,3.98,-0.000206
2026-01-08 08:51:38,-0.0800,3.98,-0.000206
2026-01-08 08:51:38,-0.0800,3.98,-0.000206
2026-01-08 08:52:09,0,3.98,-0.000206
2026-01-08 08:52:09,0,3.98,-0.000206
2026-01-08 08:52:09,0,3.98,-0.000206
2026-01-08 08:52:36,-0.280,3.98,-0.000212
2026-01-08 08:52:36,-0.280,3.98,-0.000212
2026-01-08 08:52:36,-0.280,3.98,-0.000212
2026-01-08 08:53:02,-0.280,3.98,-0.000218
2026-01-08 08:53:02,-0.280,3.98,-0.000218
2026-01-08 08:53:02,-0.280,3.98,-0.000218
2026-01-08 08:53:28,-0.0800,3.91,-0.000220
2026-01-08 08:53:28,-0.0800,3.91,-0.000220
2026-01-08 08:53:28,-0.0800,3.91,-0.000220
2026-01-08 08:53:54,-0.0800,3.90,-0.000222
2026-01-08 08:53:54,-0.0800,3.90,-0.000222
2026-01-08 08:54:20,-0.280,3.90,-0.000228
2026-01-08 08:54:20,-0.280,3.90,-0.000228
2026-01-08 08:54:20,-0.280,3.90,-0.000228
2026-01-08 08:54:46,-0.200,3.90,-0.000232
2026-01-08 08:54:46,-0.200,3.90,-0.000232
2026-01-08 08:54:46,-0.200,3.90,-0.000232
2026-01-08 08:55:13,-0.400,3.90,-0.000241
2026-01-08 08:55:13,-0.400,3.90,-0.000241
2026-01-08 08:55:13,-0.400,3.90,-0.000241
2026-01-08 08:55:39,-0.280,3.90,-0.000247
2026-01-08 08:55:39,-0.280,3.90,-0.000247
2026-01-08 08:55:39,-0.280,3.90,-0.000247
2026-01-08 08:56:05,-0.400,3.89,-0.000255
2026-01-08 08:56:05,-0.400,3.89,-0.000255
2026-01-08 08:56:31,-0.0800,3.98,-0.000257
2026-01-08 08:56:31,-0.0800,3.98,-0.000257
2026-01-08 08:56:31,-0.0800,3.98,-0.000257
2026-01-08 08:56:57,-0.200,3.98,-0.000262
2026-01-08 08:56:57,-0.200,3.98,-0.000262
2026-01-08 08:56:57,-0.200,3.98,-0.000262
2026-01-08 08:57:23,-0.280,3.97,-0.000268
2026-01-08 08:57:23,-0.280,3.97,-0.000268
2026-01-08 08:57:23,-0.280,3.97,-0.000268
2026-01-08 08:57:50,0.120,3.95,-0.000265
2026-01-08 08:57:50,0.120,3.95,-0.000265
2026-01-08 08:58:16,-0.280,3.98,-0.000271
2026-01-08 08:58:16,-0.280,3.98,-0.000271
2026-01-08 08:58:16,-0.280,3.98,-0.000271
2026-01-08 08:58:42,-0.280,3.98,-0.000278
2026-01-08 08:58:42,-0.280,3.98,-0.000278
2026-01-08 08:58:42,-0.280,3.98,-0.000278
2026-01-08 08:59:08,-0.280,3.98,-0.000284
2026-01-08 08:59:08,-0.280,3.98,-0.000284
2026-01-08 08:59:34,-0.0800,3.98,-0.000285
2026-01-08 08:59:34,-0.0800,3.98,-0.000285
2026-01-08 08:59:34,-0.0800,3.98,-0.000285
2026-01-08 09:00:01,-0.200,3.98,-0.000290
2026-01-08 09:00:01,-0.200,3.98,-0.000290
2026-01-08 09:00:01,-0.200,3.98,-0.000290
2026-01-08 09:00:32,-0.0800,3.98,-0.000292
2026-01-08 09:00:32,-0.0800,3.98,-0.000292
2026-01-08 09:00:32,-0.0800,3.98,-0.000292
2026-01-08 09:00:59,-0.200,3.98,-0.000296
2026-01-08 09:00:59,-0.200,3.98,-0.000296
2026-01-08 09:00:59,-0.200,3.98,-0.000296
2026-01-08 09:01:24,-0.400,3.97,-0.000305
2026-01-08 09:01:24,-0.400,3.97,-0.000305
2026-01-08 09:01:25,-0.400,3.97,-0.000305
2026-01-08 09:01:51,-0.0800,3.91,-0.000307
2026-01-08 09:01:51,-0.0800,3.91,-0.000307
2026-01-08 09:01:51,-0.0800,3.91,-0.000307
2026-01-08 09:02:17,-0.280,3.90,-0.000313
2026-01-08 09:02:17,-0.280,3.90,-0.000313
2026-01-08 09:02:17,-0.280,3.90,-0.000313
2026-01-08 09:02:44,-0.200,3.88,-0.000317
2026-01-08 09:02:44,-0.200,3.88,-0.000317
2026-01-08 09:02:44,-0.200,3.88,-0.000317
2026-01-08 09:03:09,-0.280,3.87,-0.000323
2026-01-08 09:03:09,-0.280,3.87,-0.000323
2026-01-08 09:03:09,-0.280,3.87,-0.000323
2026-01-08 09:03:35,0,3.84,-0.000323
2026-01-08 09:03:35,0,3.84,-0.000323
2026-01-08 09:04:01,-0.400,3.83,-0.000332
2026-01-08 09:04:02,-0.400,3.83,-0.000332
2026-01-08 09:04:28,-0.200,3.84,-0.000336
2026-01-08 09:04:28,-0.200,3.84,-0.000336
2026-01-08 09:04:54,0,3.81,-0.000336
2026-01-08 09:04:54,0,3.81,-0.000336
2026-01-08 09:05:20,-0.0800,3.85,-0.000338
2026-01-08 09:05:20,-0.0800,3.85,-0.000338
2026-01-08 09:05:20,-0.0800,3.85,-0.000338
2026-01-08 09:05:46,-0.200,3.87,-0.000342
2026-01-08 09:05:46,-0.200,3.87,-0.000342
2026-01-08 09:05:46,-0.200,3.87,-0.000342
2026-01-08 09:06:12,-0.200,3.88,-0.000346
2026-01-08 09:06:12,-0.200,3.88,-0.000346
2026-01-08 09:06:12,-0.200,3.88,-0.000346
2026-01-08 09:06:39,-0.200,3.87,-0.000350
2026-01-08 09:06:39,-0.200,3.87,-0.000350
2026-01-08 09:06:39,-0.200,3.87,-0.000350
2026-01-08 09:07:05,-0.400,3.86,-0.000359
2026-01-08 09:07:05,-0.400,3.86,-0.000359
2026-01-08 09:07:05,-0.400,3.86,-0.000359
2026-01-08 09:07:31,-0.200,3.94,-0.000363
2026-01-08 09:07:31,-0.200,3.94,-0.000363
2026-01-08 09:07:31,-0.200,3.94,-0.000363
2026-01-08 09:07:57,-0.200,3.95,-0.000368
2026-01-08 09:07:57,-0.200,3.95,-0.000368
2026-01-08 09:07:57,-0.200,3.95,-0.000368
2026-01-08 09:08:23,-0.0800,3.94,-0.000370
2026-01-08 09:08:23,-0.0800,3.94,-0.000370
2026-01-08 09:08:23,-0.0800,3.94,-0.000370
2026-01-08 09:08:55,0,3.95,-0.000370
2026-01-08 09:08:55,0,3.95,-0.000370
2026-01-08 09:08:55,0,3.95,-0.000370
2026-01-08 09:09:21,-0.200,3.95,-0.000374
2026-01-08 09:09:21,-0.200,3.95,-0.000374
2026-01-08 09:09:47,-0.280,3.86,-0.000380
2026-01-08 09:09:47,-0.280,3.86,-0.000380
2026-01-08 09:09:47,-0.280,3.86,-0.000380
2026-01-08 09:10:13,-0.400,3.86,-0.000389
2026-01-08 09:10:13,-0.400,3.86,-0.000389
2026-01-08 09:10:13,-0.400,3.86,-0.000389
2026-01-08 09:10:40,-0.400,3.86,-0.000397
2026-01-08 09:10:40,-0.400,3.86,-0.000397
2026-01-08 09:10:40,-0.400,3.86,-0.000397
2026-01-08 09:11:06,-0.480,3.84,-0.000407
2026-01-08 09:11:06,-0.480,3.84,-0.000407
2026-01-08 09:11:06,-0.480,3.84,-0.000407
2026-01-08 09:11:32,-0.0800,3.86,-0.000409
2026-01-08 09:11:32,-0.0800,3.86,-0.000409
2026-01-08 09:11:32,-0.0800,3.86,-0.000409
2026-01-08 09:11:58,-0.280,3.96,-0.000415
2026-01-08 09:11:58,-0.280,3.96,-0.000415
2026-01-08 09:11:58,-0.280,3.96,-0.000415
2026-01-08 09:12:24,-0.280,3.96,-0.000421
2026-01-08 09:12:24,-0.280,3.96,-0.000421
2026-01-08 09:12:24,-0.280,3.96,-0.000421
2026-01-08 09:12:52,-0.280,3.96,-0.000428
2026-01-08 09:12:52,-0.280,3.96,-0.000428
2026-01-08 09:12:52,-0.280,3.96,-0.000428
2026-01-08 09:13:17,-0.200,3.97,-0.000432
2026-01-08 09:13:17,-0.200,3.97,-0.000432
2026-01-08 09:13:17,-0.200,3.97,-0.000432
2026-01-08 09:13:43,-0.280,3.96,-0.000438
2026-01-08 09:13:43,-0.280,3.96,-0.000438
2026-01-08 09:13:43,-0.280,3.96,-0.000438
2026-01-08 09:14:35,-0.0800,3.97,-0.000446
2026-01-08 09:14:35,-0.0800,3.97,-0.000446
2026-01-08 09:14:35,-0.0800,3.97,-0.000446
2026-01-08 09:15:01,-0.200,3.97,-0.000450
2026-01-08 09:15:01,-0.200,3.97,-0.000450
2026-01-08 09:15:01,-0.200,3.97,-0.000450
2026-01-08 09:15:27,0,3.96,-0.000450
2026-01-08 09:15:27,0,3.96,-0.000450
2026-01-08 09:15:54,-0.0800,3.97,-0.000452
2026-01-08 09:15:54,-0.0800,3.97,-0.000452
2026-01-08 09:15:54,-0.0800,3.97,-0.000452
2026-01-08 09:16:20,-0.200,3.97,-0.000457
2026-01-08 09:16:20,-0.200,3.97,-0.000457
2026-01-08 09:16:20,-0.200,3.97,-0.000457
2026-01-08 09:16:46,-0.0800,3.97,-0.000458
2026-01-08 09:16:46,-0.0800,3.97,-0.000458
2026-01-08 09:16:46,-0.0800,3.97,-0.000458
2026-01-08 09:17:12,-0.0800,3.98,-0.000460
2026-01-08 09:17:12,-0.0800,3.98,-0.000460
2026-01-08 09:17:12,-0.0800,3.98,-0.000460
2026-01-08 09:17:49,-0.0800,3.97,-0.000462
2026-01-08 09:17:49,-0.0800,3.97,-0.000462
2026-01-08 09:17:49,-0.0800,3.97,-0.000462
2026-01-08 09:18:42,-0.0800,3.98,-0.000465
2026-01-08 09:18:42,-0.0800,3.98,-0.000465
2026-01-08 09:18:42,-0.0800,3.98,-0.000465
2026-01-08 09:19:08,-0.400,3.98,-0.000474
2026-01-08 09:19:08,-0.400,3.98,-0.000474
2026-01-08 09:19:08,-0.400,3.98,-0.000474
